product_id,メーカー,ブランド名,アイテムカテゴリ,ベストコスメ,ランキングIN
10253532,SEWHA P&C,moremo,ヘアケア・スタイリング > シャンプー・コンディショナー > シャンプー・コンディショナー,,
10202663,銀座ステファニー化粧品,CNP Laboratory(シーエヌピーラボラトリー),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10222627,Graceclub,コスノリ,スキンケア・基礎化粧品 > 目元・口元スペシャルケア > まつげ美容液,,
10264640,CLIO COSMETICS,CLIO,メイクアップ > アイシャドウ > パウダーアイシャドウ,,
10179525,ポップベリー,ペリペラ,メイクアップ > アイシャドウ > パウダーアイシャドウ,,
10236939,Firstmarket,KOCOSTAR,スキンケア・基礎化粧品 > 目元・口元スペシャルケア > リップケア・リップクリーム,,
10257318,iFAMILYSC,nuse,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10257334,GOWOONSESANG COSMETICS,Dr.G(ドクタージー),スキンケア・基礎化粧品 > その他スキンケア > その他スキンケア,,
10225660,APR JAPAN,MEDICUBE(メディキューブ),スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10266472,IANFNC,2aN,ベースメイク > フェイスパウダー > プレストパウダー,,
10198696,CLIO COSMETICS,CLIO,メイクアップ > マスカラ > マスカラ,,
10182006,Dr.Althea,Dr.Althea,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10233562,Dr.Althea,Dear.A,ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10253254,LG生活健康,ELASTINE,ヘアケア・スタイリング > シャンプー・コンディショナー > シャンプー・コンディショナー,,
10222129,URG,SHANGPREE,スキンケア・基礎化粧品 > 乳液・美容液など > 乳液,,
10254746,Genalab,Genabelle,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10197859,iFAMILYSC,rom&nd,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10207477,Jayeonin Inc. (isoi Cosmetics),isoi,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10222140,URG,SHANGPREE,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10159870,ドドジャパン,パルガントン,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10223882,LANBELLE,LANBELLE,スキンケア・基礎化粧品 > クレンジング > オイルクレンジング,,
10164174,the SAEM international,the SAEM,ベースメイク > 化粧下地・コンシーラー > コンシーラー,,
10196863,セキド,MEDIHEAL(メディヒール),スキンケア・基礎化粧品 > 洗顔料 > 洗顔フォーム,,
10176586,"NORD MASON CO., LTD",Huxley,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスオイル・バーム,,
10168622,SERENDI BEAUTY JAPAN,SERENDI BEAUTY,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10203625,VT COSMETICS,VT(ブイティー),日焼け対策・UVケア > 日焼け止め・UVケア(顔用) > 日焼け対策・UVケア > 日焼け止め・UVケア(ボディ用),,
10194544,ミフラッグ,Unleashia,メイクアップ > アイシャドウ > ジェル・クリームアイシャドウ,,
10177717,銀座ステファニー化粧品,CNP Laboratory(シーエヌピーラボラトリー),ベースメイク > 化粧下地・コンシーラー > 化粧下地 > 日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10211795,魔女工場,manyo,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10178094,F&CO,BANILA CO,スキンケア・基礎化粧品 > クレンジング > リキッドクレンジング,,
10171635,LG生活健康,belif,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10162843,SERENDI BEAUTY JAPAN,SERENDI BEAUTY,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10256004,Genalab,Genabelle,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10195211,アスリーエイチ,Witch's Pouch(ウィッチズポーチ),メイクアップ > アイライナー > ジェルアイライナー,,
10188999,BANOBAGI,BANOBAGI,スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
10211785,ドドジャパン,パルガントン,ベースメイク > フェイスパウダー > ルースパウダー,,
10243594,LNC CORPORATION,TLTC,メイクアップ > アイライナー > リキッドアイライナー,,
10193963,CLIO COSMETICS,goodal,コフレ・キット・セット > スキンケアキット,,
10248174,エイプルインターナショナル,モンディエス,日焼け対策・UVケア > 日焼け止め・UVケア(顔用) > 日焼け対策・UVケア > 日焼け止め・UVケア(ボディ用),,
10262594,大熊製薬,TARAJU,日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
10247347,GPClub,L'ODEURLETTE,ボディケア・オーラルケア > スペシャルボディケア・パーツ > ハンドクリーム・ケア,,
10242323,PERENNE BELL(ペレンベル),SOMEBYMI(サムバイミー),スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
10248067,KOWINBIO,MESAblue,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10208442,CODENATURE,CODENATURE,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10180409,A'PIEU,A'PIEU(海外),ベースメイク > ファンデーション > リキッドファンデーション,,
10177733,CNP化粧品,CNP化粧品,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10174872,アモーレパシフィックジャパン,イニスフリー,メイクアップ > アイシャドウ > パウダーアイシャドウ,,
10169046,TEIYO,Ampulogy,スキンケア・基礎化粧品 > 乳液・美容液など > 美容液,,
10144048,TONYMOLY,TONYMOLY,ベースメイク > ファンデーション > その他ファンデーション,,
10132184,アモーレパシフィックジャパン,IOPE(アイオペ),ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10102318,アモーレパシフィックジャパン,エチュード,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10078897,ドドジャパン,dodo(ドド),メイクアップ > アイライナー > ペンシルアイライナー,,
10025712,TONYMOLY,TONYMOLY,スキンケア・基礎化粧品 > 化粧水 > ミスト状化粧水,,
10022363,フードコスメ,SKINFOOD(スキンフード),メイクアップ > チーク > パウダーチーク,,
2951965,F&CO,BANILA CO,ベースメイク > 化粧下地・コンシーラー > 化粧下地 > ベースメイク > ファンデーション > クリーム・ジェルファンデーション > 日焼け対策・UVケア > 日焼け止め・UVケア(顔用),,
2949495,アモーレパシフィック(海外),Sulwhasoo,スキンケア・基礎化粧品 > 乳液・美容液など > 乳液,,
2944439,DERMAL KOREA,DERMAL,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
2943186,It’s skin(韓国),It’s skin(韓国),スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
2939195,ETUDE HOUSE (韓国),ETUDE HOUSE (韓国),スキンケア・基礎化粧品 > パック・フェイスマスク > ゴマージュ・ピーリング,,
2938916,ザ・フェイスショップ,ザ・フェイスショップ,スキンケア・基礎化粧品 > 洗顔料 > 洗顔フォーム,,
2929737,ザ・フェイスショップ,ザ・フェイスショップ,スキンケア・基礎化粧品 > パック・フェイスマスク > 洗い流すパック・マスク,,
2926567,It’s skin(韓国),It’s skin(韓国),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
2920827,スティラ コスメティックス,スティラ,メイクアップ > アイライナー > リキッドアイライナー,,
2910170,DERMAL KOREA,DERMAL,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
2899657,ザ・フェイスショップ,ザ・フェイスショップ,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
343676,スティラ コスメティックス,スティラ,メイクアップ > マスカラ > マスカラ > スキンケア・基礎化粧品 > 目元・口元スペシャルケア > まつげ美容液,,
278479,スティラ コスメティックス,スティラ,美容グッズ・美容家電 > メイクアップグッズ > その他メイクグッズ,,
10220103,JUNG SAEMMOOL,JUNGSAEMMOOL,ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10250993,INSCOBEE,Coralhaze,メイクアップ > 口紅・グロス・リップライナー > 口紅 > メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10264847,エフエムジー&ミッション,VDL（ヴィ・ディー・エル）,メイクアップ > チーク > パウダーチーク,,
10237209,iFAMILYSC,&nd by rom&nd,メイクアップ > アイライナー > リキッドアイライナー,,
10216789,アモーレパシフィック(海外),espoir,ベースメイク > ファンデーション > リキッドファンデーション > ベースメイク > ファンデーション > その他ファンデーション,,
10213189,モーメントカンパニー,ビープレーン,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10237765,アモーレパシフィックジャパン,AESTURA,スキンケア・基礎化粧品 > 洗顔料 > 洗顔フォーム,,
10217102,Absolvlab,celimax,スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10217398,mediquitous,MOS,メイクアップ > 口紅・グロス・リップライナー > 口紅,,
10243410,NNB COSMETIC,MAD PEACH,メイクアップ > 口紅・グロス・リップライナー > リップグロス,,
10261527,JBP Korea,BONNY&J,スキンケア・基礎化粧品 > 化粧水 > ミスト状化粧水,,
10228987,NATURE REPUBLIC,ネイチャーリパブリック,ボディケア・オーラルケア > スペシャルボディケア・パーツ > ハンドクリーム・ケア,,
10240669,COSRX,COSRX(コスアールエックス),スキンケア・基礎化粧品 > パック・フェイスマスク > シートマスク・パック,,
10217104,Absolvlab,celimax,スキンケア・基礎化粧品 > クレンジング > オイルクレンジング,,
10178072,F&CO,BANILA CO,ベースメイク > フェイスパウダー > プレストパウダー,,
10195031,モーメントカンパニー,ビープレーン,スキンケア・基礎化粧品 > 化粧水 > 化粧水,,
10232295,OU INTERNATIONAL,One-day's you(ワンデイズユー),スキンケア・基礎化粧品 > 乳液・美容液など > フェイスオイル・バーム,,
10242304,Starvision,OLENS,医療機器 > その他 > その他 > その他,,
10206942,フードコスメ,colorgram,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム > ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
10229954,魔女工場,manyo,スキンケア・基礎化粧品 > 乳液・美容液など > フェイスクリーム,,
10226222,O.F.A,by : OUR,ボディケア・オーラルケア > デイリーボディケア > ボディソープ,,
10176557,JUNG SAEMMOOL,JUNGSAEMMOOL,ベースメイク > 化粧下地・コンシーラー > 化粧下地,,
