플랫폼,브랜드,제품명,순위,대분류,중분류1,중분류2,중분류3,평점,후기 수,가격
코스메,에뛰드,Berry Delicious Cream Blush,2484,베이스메이크업,베이스메이크업,블러셔/쉐이딩/하이라이터,블러셔/쉐이딩/하이라이터,0,19,968
코스메,토니모리,Intense Care Galactomyces First Essence,2485,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,0,19,0
코스메,마몬드,Rosewater toner,2486,스킨케어,스킨케어,토너/토너패드/스킨,토너/토너패드/스킨,0,19,1023
코스메,파르간톤,PF Color Control Base,2487,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,0,19,1540
코스메,알리타움,Face mist rose,2488,스킨케어,기타,기타,기타,0,19,880
코스메,잇스킨,2PM Sun Block,2489,베이스메이크업,선케어,선케어,선케어,0,19,0
코스메,엔프라니,B.B CREAM AQUA MOISTY EX SPF25PA++,2490,스킨케어,기타,기타,기타,0,19,0
코스메,도도,Donut lipstick,2491,색조메이크업,립메이크업,립메이크업,립밤,0,19,836
코스메,도도,Eye Pearl Pencil,2492,색조메이크업,아이메이크업,아이라이너,아이라이너,0,19,460
코스메,더페이스샵,Famous Korean Beauty Picture Returning,2493,스킨케어,스킨케어,크림,크림,0,19,0
코스메,아모레퍼시픽,Time Response Gel Cream,2494,스킨케어,스킨케어,크림,크림,0,19,46200
코스메,잇스킨,POWER 10 FORMULA LI EFFECTOR,2495,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,0,19,0
코스메,더페이스샵,Traditional Herb Mask Sheet (Implube),2496,스킨케어,마스크팩,마스크팩,마스크팩,0,19,470
코스메,더페이스샵,WHITE TREE Vita Skinrefiner,2497,스킨케어,스킨케어,토너/토너패드/스킨,토너/토너패드/스킨,0,19,0
코스메,펨뮤,Dream Glow Mask HR [Moisturizing/Moisturizing],2498,스킨케어,마스크팩,마스크팩,마스크팩,5.1,18,4840
코스메,다시크,Cream de butter tint,2499,색조메이크업,립메이크업,립메이크업,립틴트,5.1,18,1760
코스메,에뛰드,Curl Fix Mascara Volume Black,2500,색조메이크업,아이메이크업,마스카라,마스카라,5.4,18,1650
코스메,넘버즈인,No. 3: Sake-capped enzyme bath gommage facial cleanser,2501,스킨케어,클렌징,클렌징,클렌징,5,18,1980
코스메,롬앤,Back Meat Tone Up Cream,2502,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,5.6,18,1430
코스메,일리윤,Ceramide Ato Intensive Cream,2503,스킨케어,스킨케어,크림,크림,5.9,18,0
코스메,아누아,Horse Pore Deep Cleansing Foam,2504,스킨케어,클렌징,클렌징,클렌징,4.9,18,1485
코스메,바이오던스,Pore ??Tightening Collagen Cream,2505,스킨케어,스킨케어,크림,크림,6.8,18,0
코스메,코코스타,Black lip mask,2506,색조메이크업,립메이크업,립메이크업,립밤,4.5,18,217
코스메,피치씨,Peach C Cheerful Brusher,2507,베이스메이크업,베이스메이크업,블러셔/쉐이딩/하이라이터,블러셔/쉐이딩/하이라이터,5.1,18,1320
코스메,몰바니,Hypoallergenic LHA Gel Cleanser,2508,스킨케어,클렌징,클렌징,클렌징,4.3,18,3080
코스메,이니스프리,Deweytint Lip Balm,2509,색조메이크업,립메이크업,립메이크업,립밤,4.7,18,1980
코스메,투솔,Shika You Stone,2510,스킨케어,스킨케어,로션,로션,5,18,0
코스메,애플린,Pink Tea Tree Gel Cleanser,2511,스킨케어,클렌징,클렌징,클렌징,4.8,18,11
코스메,디어에이,Face Blur Finishing Powder,2512,베이스메이크업,베이스메이크업,파우더/팩트/픽서,파우더/팩트/픽서,5.1,18,1980
코스메,아리울,Apple Cider pH Balancing Cleansing Foam,2513,스킨케어,클렌징,클렌징,클렌징,4.4,18,0
코스메,브이티코스메틱,Leadl S Rich Serum,2514,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,3.8,18,4180
코스메,제니하우스,Aqua Moist Calming Daily Mask,2515,스킨케어,마스크팩,마스크팩,마스크팩,5.8,18,2420
코스메,푸위,Fee J Curl Mascara 02 Volume and Curl,2516,색조메이크업,아이메이크업,마스카라,마스카라,6.3,18,1920
코스메,홀리카홀리카,Pure Essence Face Mask Lemon,2517,스킨케어,마스크팩,마스크팩,마스크팩,4,18,198
코스메,기버니,Close-up tone,2518,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,5,18,0
코스메,코스알엑스,Pure Fit Chica Cream,2519,스킨케어,스킨케어,크림,크림,3.6,18,2500
코스메,더말,Bala collagen essence mask,2520,스킨케어,마스크팩,마스크팩,마스크팩,7,18,0
코스메,DEAR DAHLIA,Blooming Edition Secret Garden Palette,2521,색조메이크업,아이메이크업,아이섀도우,아이섀도우,5,18,7634
코스메,센텔리안24,Expert Madeca Cream Core Farming,2522,스킨케어,스킨케어,크림,크림,5.4,18,4600
코스메,넘버즈인,No. 2 Redness Cover Green Tone Up Cream,2523,베이스메이크업,선케어,선케어,선케어,2.4,18,2871
코스메,세렌디 뷰티,LA-BLOOM VITAL REPAIR CREAM,2524,스킨케어,스킨케어,크림,크림,5,18,10780
코스메,네오젠,Real Dokudami Soothing Cream,2525,스킨케어,스킨케어,크림,크림,5.1,18,3388
코스메,온그리디언츠,Anti-Wrinkle Essence,2526,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,5,18,3600
코스메,어바웃톤,About Tone Glow Powder Pact,2527,베이스메이크업,베이스메이크업,파우더/팩트/픽서,파우더/팩트/픽서,5.1,18,1100
코스메,마녀공장,Herb Green Cleansing Oil,2528,스킨케어,클렌징,클렌징,클렌징,3.3,19,2530
코스메,제나벨,PDRN Tone Up Sunscreen,2529,베이스메이크업,선케어,선케어,선케어,5.4,18,2990
코스메,바닐라코,Secret Marble Brusher,2530,베이스메이크업,베이스메이크업,블러셔/쉐이딩/하이라이터,블러셔/쉐이딩/하이라이터,5,18,2420
코스메,JM솔루션,JMSOLUTION PHOTOPICK MOISTURE PANTHECARE MASK,2531,스킨케어,마스크팩,마스크팩,마스크팩,5.1,18,1200
코스메,데일리뮤즈,False eyelashes,2532,색조메이크업,아이메이크업,속눈썹영양제,속눈썹영양제,6,18,5
코스메,차액박,Green Pro P Serum,2533,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,4,18,0
코스메,에뛰드,0.2 Air Fit Mask HA,2534,스킨케어,마스크팩,마스크팩,마스크팩,4.3,18,165
코스메,에뛰드,Glitter Rock Eyes,2535,색조메이크업,아이메이크업,아이섀도우,아이섀도우,4.4,18,1100
코스메,바이:아워,Calamine pink mud mask,2536,스킨케어,마스크팩,마스크팩,마스크팩,5.6,18,440
코스메,#NAME?,Deer + Niacinamide Cream,2537,스킨케어,스킨케어,크림,크림,5.3,18,3300
코스메,롬앤,White rice tone-up cream,2538,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,3.5,18,0
코스메,케어존,Clearing One-Shot Toner Pad Set,2539,스킨케어,기타,기타,기타,4.5,18,1639
코스메,더샘,Pore ??Primer,2540,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,3.3,18,1320
코스메,더샘,Senmuru Moo Candidint,2541,색조메이크업,립메이크업,립메이크업,립스틱,3.4,18,0
코스메,코스메틱,Waterful Lip Plumper (Strong),2542,색조메이크업,립메이크업,립메이크업,립밤,4.3,18,0
코스메,브이티코스메틱,Red Booster Leadle Shot 100,2543,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,6.1,18,4840
코스메,바리호프,Triple Collagen Premium Mask,2544,스킨케어,클렌징,클렌징,클렌징,5.3,18,4180
코스메,아르츠인,Prestige Ex Toner,2545,스킨케어,스킨케어,토너/토너패드/스킨,토너/토너패드/스킨,5.9,18,9600
코스메,파우,Skin Solution SOS Serum,2546,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,5.7,18,9680
코스메,미굿뷰티,mgb skin CICA BARRIER CREAM,2547,스킨케어,스킨케어,크림,크림,1,18,5940
코스메,샬랑 드 파리,Creme de Aurora,2548,스킨케어,스킨케어,크림,크림,0,18,0
코스메,바룰랩,BLACK CLAY CLEANSING FOAM,2549,스킨케어,클렌징,클렌징,클렌징,0,18,1716
코스메,벨리벨리,Enzyme facial cleanser powder,2550,스킨케어,클렌징,클렌징,클렌징,5,18,2530
코스메,클리오,Pro Contoure Palette,2551,베이스메이크업,베이스메이크업,블러셔/쉐이딩/하이라이터,블러셔/쉐이딩/하이라이터,4,18,3740
코스메,어퓨,Couture Shadow,2552,색조메이크업,아이메이크업,아이섀도우,아이섀도우,0,18,0
코스메,문샷,CREAM PAINT STAINFIT,2553,색조메이크업,립메이크업,립메이크업,립스틱,0,18,3
코스메,세렌디 뷰티,ESSENTIAL ULTRA SUN BLOCK,2554,베이스메이크업,선케어,선케어,선케어,0,18,4620
코스메,브이티코스메틱,Blue Collagen Pact,2555,베이스메이크업,베이스메이크업,파우더/팩트/픽서,파우더/팩트/픽서,0,18,0
코스메,에뛰드,0.2 Air Fit Mask GT,2556,스킨케어,마스크팩,마스크팩,마스크팩,0,18,165
코스메,파르간톤,Focal color nuance eyes,2557,색조메이크업,아이메이크업,아이섀도우,아이섀도우,0,18,1650
코스메,이츠스킨,Power10 Formula WH Effector,2558,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,0,18,1430
코스메,스킨푸드,Waterberry Fresh Wrap Mask,2559,스킨케어,스킨케어,크림,크림,0,18,3080
코스메,아이소이,Bulgarian Rose Blemish Care Serum,2560,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,0,18,0
코스메,숨37°,Secret Programming Eye Cream,2561,스킨케어,기타,기타,기타,0,18,0
코스메,네이처리퍼블릭,advanced cellboosting stem cell toner,2562,스킨케어,스킨케어,토너/토너패드/스킨,토너/토너패드/스킨,0,18,0
코스메,더말,Platinum Collagen Essence Mask,2563,스킨케어,마스크팩,마스크팩,마스크팩,0,18,0
코스메,설화수,Shigeaki Whitening Cream,2564,스킨케어,스킨케어,크림,크림,0,18,0
코스메,더페이스샵,Famous Korean Beauty Picture Whitening Emulsion,2565,스킨케어,스킨케어,로션,로션,0,18,0
코스메,토니모리,Mask Sheet Pack Red Ginseng,2566,스킨케어,마스크팩,마스크팩,마스크팩,0,18,0
코스메,더페이스샵,Essential Mask Sheet (Pearl),2567,스킨케어,마스크팩,마스크팩,마스크팩,0,18,0
코스메,더페이스샵,Fresh Fruit Mask Sheet (Grape),2568,스킨케어,마스크팩,마스크팩,마스크팩,0,18,366
코스메,더페이스샵,Delicious Gloss,2569,색조메이크업,립메이크업,립메이크업,립글로스,0,18,0
코스메,힌스,Mood In Hansar Lip Glow L,2570,색조메이크업,립메이크업,립메이크업,립스틱,4.9,17,1980
코스메,피치씨,Peach C Juicy Nectar Lipstick,2571,색조메이크업,립메이크업,립메이크업,립밤,5.6,17,1320
코스메,릴리바이레드,Lilybyred Luv Beam Blur Cheek,2572,베이스메이크업,베이스메이크업,블러셔/쉐이딩/하이라이터,블러셔/쉐이딩/하이라이터,5.4,17,1430
코스메,아누아,Birch Moisture Boosting Pad,2573,스킨케어,마스크팩,마스크팩,마스크팩,4.8,17,2728
코스메,아멜리,SWEET DIA,2574,색조메이크업,아이메이크업,아이섀도우,아이섀도우,5.8,17,2
코스메,웨이크메이크,Water Glow Coated Cushion,2575,베이스메이크업,베이스메이크업,파운데이션/쿠션/BB/CC,파운데이션/쿠션/BB/CC,5.3,17,0
코스메,딘토,Blur finish primer,2576,베이스메이크업,베이스메이크업,프라이머/베이스,프라이머/베이스,5.4,17,2750
코스메,어퓨,Juicy Bread Colored Lip Balm,2577,색조메이크업,립메이크업,립메이크업,립밤,6,17,990
코스메,피치씨,Peach C Champagne Eye Glitter,2578,색조메이크업,아이메이크업,아이섀도우,아이섀도우,5.1,17,1430
코스메,시닉,First Treatment Essence,2579,스킨케어,스킨케어,에센스/세럼/앰플,에센스/세럼/앰플,5,17,1980
코스메,클리오,Sharp So Simple Waterproof Pencil Liner,2580,색조메이크업,아이메이크업,아이라이너,아이라이너,4.9,17,1320
코스메,브이티코스메틱,Reedl S mild toner,2581,스킨케어,스킨케어,토너/토너패드/스킨,토너/토너패드/스킨,4.3,17,2530
코스메,오브제,Objet Natural Cover Foundation,N/A,베이스메이크업,베이스메이크업,베이스메이크업,베이스메이크업,7,3,3500
코스메,오브제,Perfect Homme Cushion,N/A,베이스메이크업,베이스메이크업,베이스메이크업,베이스메이크업,7,1,3050
코스메,오브제,Object Oil Control Sun Stick,N/A,베이스메이크업,선케어,선케어,선케어,7,2,2772
코스메,오브제,Steel Concealer,N/A,베이스메이크업,베이스메이크업,베이스메이크업,베이스메이크업,0,0,1779
코스메,셀인샷,ボツルショット100,N/A,스킨케어,스킨케어,스킨케어,스킨케어,6.8,10,2990
코스메,셀인샷,EGFアランテノールクリーム,N/A,스킨케어,스킨케어,스킨케어,스킨케어,6.8,11,3290
코스메,셀인샷,ボツルショット700,N/A,스킨케어,스킨케어,스킨케어,스킨케어,7,7,4890
코스메,셀인샷,TXトラネキグルタショット,N/A,스킨케어,스킨케어,스킨케어,스킨케어,6.5,8,3690
코스메,셀인샷,ボツルショット300,N/A,스킨케어,스킨케어,스킨케어,스킨케어,7,5,3690
코스메,노베브,ノベブ　アンダーアイマスター,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,5.3,7,1980
코스메,노베브,ノベブ　アンダーアイ　コンシーラー,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,4.5,2,1650
코스메,노베브,ボリュームディテールシェーディングパレット,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,0,0,0
코스메,노베브,ノベブ　スリムエッジ　デュアルアイライナー,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,0,0,2200
코스메,비플레인,緑豆クレンジングオイル,N/A,스킨케어,클렌징,클렌징,클렌징,5.1,16,0
코스메,비플레인,緑豆弱酸性クレンジングフォーム,N/A,스킨케어,클렌징,클렌징,클렌징,4.9,14,0
코스메,비플레인,シカテロルアンプル,N/A,스킨케어,스킨케어,스킨케어,스킨케어,5.8,28,0
코스메,비플레인,緑豆毛穴クレイマスク,N/A,스킨케어,마스크팩,마스크팩,마스크팩,4.9,16,0
코스메,비플레인,シカテロルスポット,N/A,스킨케어,스킨케어,스킨케어,스킨케어,7,9,0
코스메,비플레인,CICAFUL CALMING PAD,N/A,스킨케어,스킨케어,스킨케어,스킨케어,4,13,0
코스메,비플레인,シカテロルクリーム,N/A,스킨케어,스킨케어,스킨케어,스킨케어,0,6,0
코스메,비플레인,シカテロル美容液,N/A,스킨케어,스킨케어,스킨케어,스킨케어,0,0,0
코스메,비플레인,グリーンフル弱酸性クレンジングフォーム,N/A,스킨케어,클렌징,클렌징,클렌징,0,0,0
코스메,아페리레,デイドリームカバークッション,N/A,베이스메이크업,베이스메이크업,베이스메이크업,베이스메이크업,5.8,4,3030
코스메,아페리레,スパリリーフビーフローズンポアマスク,N/A,스킨케어,마스크팩,마스크팩,마스크팩,5,2,3009
코스메,아페리레,Spa relief very pretty pore mask,N/A,스킨케어,마스크팩,마스크팩,마스크팩,0,0,2420
코스메,아페리레,アバブアイズ,N/A,베이스메이크업,베이스메이크업,베이스메이크업,베이스메이크업,0,0,3859
코스메,풀리,グリーントマトクレイマスククレンザー,N/A,스킨케어,클렌징,클렌징,클렌징,5.5,32,0
코스메,풀리,GREEN TOMATO TONER,N/A,스킨케어,스킨케어,스킨케어,스킨케어,4.3,4,0
코스메,풀리,フリーグリーントマトセラム,N/A,스킨케어,스킨케어,스킨케어,스킨케어,4.9,12,0
코스메,코스노리,ロングアクティブアイラッシュセラム,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,5.3,309,1800
코스메,코스노리,アイラッシュティンティングセラム,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,5.2,59,1980
코스메,코스노리,ユアースキンドレストーンアップベース,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,5.4,35,2640
코스메,코스노리,アイラッシュセラム,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,4.9,22,1870
코스메,코스노리,アイラッシュセラム100EX,N/A,색조메이크업,아이메이크업,아이메이크업,아이메이크업,5.5,24,4500
